Raw Data
-4.9835
-5.4936
-5.6113
-5.2582
-5.2974
-5.0227
-5.2189
-5.1404
-5.062
-5.4151
-5.2974
-5.0227
-4.9835
-5.6506
-5.062
-5.3366
-5.1404
-5.2974
-4.8265
-4.8265
-5.1797
-5.1012
-4.9442
-4.3949
-4.905
-5.2582
-5.062
-4.8658
-4.8658
-4.7873
-5.2582
-5.1404
-4.905
-4.6696
-4.8265
-4.6303
-4.748
-4.905
-5.3759
-4.9442
-4.8265
-4.9835
-5.1797
-5.1012
-5.2189
-4.7088
-4.905
-5.0227
-5.4936
-5.2582
-4.8658
-4.6303
-4.905
-5.062
-5.1012
-5.2974
-4.7873
-4.7088
-4.748
-5.1012
-5.2189
-4.9835
-4.6696
-4.5518
-5.0227
-4.8265
-4.9835
-5.3759
-5.0227
-4.4734
-4.7873
-4.8658
-5.2974
-4.6696
-4.748
-4.8265
-4.905
-4.7088
-5.0227
-5.1012
-4.8658
-4.7088
-4.3556
-4.6696
-4.6696
-5.0227
-4.7873
-4.4734
-4.4341
-4.905
-5.2582
-4.7088
-4.5126
-4.8265
-4.4734
-4.7088
-4.5518
-4.9835
-4.5911
-4.4341
-4.8265
-4.905
-4.8658
-4.081
-4.4734
-4.6696
-4.2772
-4.4734
-4.6303
-5.062
-4.8658
-4.7873
-4.5126
-4.3949
-4.7873
-4.8265
-5.062
-5.1012
-4.6303
-4.7873
-4.9442
-4.7088
-4.5911
-4.748
-4.5518
-4.5911
-4.5911
-5.2974
-5.1404
-4.7088
-4.7873
-4.7873
-4.9442
-4.5518
-4.4734
-4.5518
-4.8658
-4.9835
-5.0227
-4.8658
-4.8658
-4.5911
-4.5911
-4.5911
-4.9835
-4.5126
-4.3164
-4.1594
-4.7088
-4.8265
-4.5518
-4.6303
-4.6696
-4.4734
-4.2379
-4.3949
-4.081
-4.4734
-4.905
-4.6696
-4.5518
-4.6696
-4.7088
-4.4341
-4.7088
-4.8265
-4.4734
-4.5911
-4.4734
-4.3556
-3.9632
-4.4734
-4.9835
-4.8265
-4.1202
-4.4341
-4.4734
-4.8265
-4.5126
-5.062
-4.7088
-4.3556
-4.3164
-4.1594
-4.7873
-4.2772
-4.5126
-4.7088
-4.2772
-4.1594
-4.3949
-4.2772
-4.4734
-4.9442
-4.6696
-4.4341
-4.3164
-3.9632
-4.748
-4.3164
-4.3556
-3.8848
-4.5126
-4.1987
-4.3556
-4.6696
-4.4734
-4.4734
-4.1594
-4.3556
-4.6696
-4.6696
-4.4341
-4.3949
-4.1594
-4.0025
-4.3556
-4.4341
-4.3949
-4.5126
-4.0417
-4.5911
-4.4734
-4.6696
-4.3949
-4.2379
-4.1594
-3.924
-3.9632
-4.3949
-4.8265
-4.3556
-4.2379
-4.5911
-4.4734
-4.3556
-4.0417
-4.5518
-4.5126
-4.6303
-4.5518
-4.2772
-4.2772
-3.8848
-3.9632
-4.5911
-4.1987
-4.2772
-3.4531
-4.081
-4.1987
-4.1202
-4.081
-4.3164
-4.2772
-3.8455
-4.2379
-4.5911
-4.2772
-4.081
-4.2379
-3.9632
-3.8063
-3.767
-4.2379
-4.3164
-4.1202
-4.0417
-4.1594
-4.2772
-4.7088
-4.3949
-4.081
-4.0417
-4.3164
-4.2772
-3.924
-4.5126
-4.4734
-4.748
-3.9632
-4.4734
-4.5126
-4.1987
-4.1202
-3.6886
-4.0417
-4.2772
-3.924
-4.0025
-3.6493
-4.2772
-4.2772
-4.1202
-3.8848
-4.1594
-4.7088
-4.1202
-4.1202
-3.6493
-4.3556
-4.3164
-4.3556
-4.0417
-4.3164
-4.3164
-4.2772
-4.081
-4.1202
-4.1202
-3.8063
-4.0025
-4.7088
-4.3164
-4.0417
-3.8063
-4.1202
-4.2772
-4.081
-3.7278
-3.4531
-4.3164
-4.3164
-4.1987
-4.081
-3.9632
-3.7278
-3.6493
-4.1594
-3.8063
-3.924
-4.5518
-4.081
-3.8848
-4.0025
-4.081
-3.7278
-4.0025
-4.1987
-4.0417
-4.0025
-3.5708
-3.8455
-4.1594
-4.2379
-4.0025
-4.1202
-4.081
-3.4924
-4.0417
-3.767
-3.6493
-4.3164
-3.8848
-4.3164
-4.081
-3.8455
-3.6101
-3.5708
-4.3164
-3.7278
-3.7278
-3.6886
-4.081
-3.8455
-4.1594
-4.2379
-4.0417
-4.0025
-3.6101
-4.1594
-3.9632
-4.1202
-4.0417
-3.8455
-3.9632
-3.5316
-3.8848
-4.081
-4.0417
-3.7278
-3.6493
-4.0417
-4.1594
-4.0417
-3.8455
-3.4924
-3.924
-3.4531
-3.5316
-3.767
-4.3164
-3.8455
-3.5316
-3.5708
-3.7278
-3.5708
-3.8848
-3.6886
-3.7278
-3.2962
-3.5708
-3.8063
-3.8455
-3.4924
-3.6493
-3.8848
-3.9632
-4.081
-4.081
-4.905
-4.6303
-4.1594
-4.3556
-4.6696
-5.1012
-4.6303
-4.8658
-4.4341
-4.7088
-5.1404
-4.748
-4.3949
-4.4734
-4.7873
-5.2189
-4.5911
-4.5518
-4.1594
-4.6696
-4.748
-4.905
-4.7873
-4.5518
-4.5911
-4.1202
-4.4341
-4.748
-4.8265
-4.6696
-4.5911
-4.1987
-4.0025
-4.3556
-4.7873
-4.5518
-4.3949
-4.4341
-4.9442
-5.0227
-4.8658
-4.7088
-4.4734
-4.6303
-4.6696
-4.748
-5.0227
-5.2189
-4.8265
-4.4341
-4.5126
-4.5126
-4.5126
-4.8265
-5.0227
-4.748
-4.2772
-4.9835
-4.3556
-4.4734
-4.8658
-4.8265
-4.6696
-4.3164
-4.3556
-4.2379
-4.8265
-4.8658
-4.5518
-4.3949
-3.6101
-4.6303
-4.7873
-4.9835
-4.7873
-4.6696
-4.8265
-4.5911
-4.9442
-4.7088
-5.4936
-5.2974
-4.9442
-5.3366
-5.3366
-5.3366
-4.9442
-4.8658
-4.7873
-5.3759
-5.4151
-4.748
-4.8658
-4.5911
-4.6303
-5.2582
-5.3759
-5.1404
-4.8658
-5.1012
-5.1012
-5.3759
-5.1404
-5.0227
-5.062
-5.1797
-5.886
-5.4936
-5.6113
-5.1404
-5.4544
-5.6506
-5.7683
-5.5328
-5.8468
-5.5328
-5.1797
-5.5328
-5.9645
-5.7683
-5.5328
-5.3759
-5.3366
-5.6898
-5.729
-5.3759
-5.062
-5.4544
-5.6898
-5.729
-5.1404
-5.1797
-5.062
-5.1012
-5.5721
-5.6898
-5.8075
-5.3759
-5.7683
-6.043
-5.6506
-5.1404
-5.1404
-5.8075
-6.0037
-5.2582
-5.3366
-5.1012
-5.5721
-5.6506
-5.1797
-5.6113
-5.7683
-5.729
-5.6898
-6.2784
-5.6506
-5.3759
-5.2582
-5.6113
-5.8468
-5.9645
-5.9252
