Raw Data
-0.5494
-0.3924
-0.7456
-0.4316
-0.5494
-0.7848
-0.3924
-0.5886
-0.9025
-1.0987
-1.0987
-1.1772
-0.9025
-0.3532
-0.2354
-0.9025
-0.3532
-0.4709
-1.0202
-0.5886
-0.5494
-0.6278
-0.7848
-0.7063
-1.0987
-0.824
-0.5886
-0.3532
-0.824
-0.157
-0.3532
-0.8633
-1.138
-0.6671
-0.3924
-0.7848
-0.8633
-0.2747
-0.7063
-0.6278
-0.3924
-0.3924
-0.6278
-1.3342
-0.8633
-0.5494
-0.7063
-0.824
-0.0392
-0.5101
-1.0202
-0.3532
-0.7848
-0.824
-0.5494
-0.9025
-0.9025
-0.824
-1.0202
-0.7848
-0.5886
-0.3139
-0.7456
-0.7063
-0.981
-0.8633
-0.2354
-0.2354
-0.981
-0.6671
-0.3924
-0.5494
-0.7456
-0.7063
-0.7456
-0.3139
-0.7063
-0.5494
-0.3924
-0.7848
-0.5494
-0.6278
-0.9418
-0.7063
-0.5886
-0.9025
-0.0785
-0.3139
-0.7848
-0.4709
-0.4709
-0.981
-0.7063
-0.3532
-0.1962
-0.9025
-0.4709
-0.2747
-0.4709
-0.6671
-0.5494
-0.8633
-0.6671
-0.7063
-0.7063
-0.5494
-0.5101
-0.4316
-0.4316
-0.3924
-0.2354
-0.5494
-0.7848
-0.7848
-0.7063
-0.7456
-0.3139
-0.6671
-0.6278
-0.7063
-0.9418
-1.2949
-0.8633
-0.1177
-0.4709
-0.7456
-0.3139
-0.6278
-0.1962
-0.4709
-0.5101
-0.6278
-0.5494
-0.5886
-1.138
-1.0595
-1.2557
-0.824
-0.1962
-0.824
-0.5886
-0.4709
-0.8633
-0.3532
-0.3924
-0.5886
-0.2747
-0.5101
-0.5494
-0.3532
-0.5494
-0.7063
-0.6278
-1.0202
-0.7848
-0.824
-0.981
-0.4709
-1.0595
-0.824
-0.5494
-0.4316
-0.3532
-0.3532
-0.5494
-0.5886
-0.5494
-0.4709
-0.7456
-0.5886
-0.7456
-0.5494
-0.9025
-1.2164
-0.6671
-0.7456
-0.2354
-0.4316
-0.157
-0.3532
-0.0785
-0.4709
-0.5101
-1.0202
-0.5886
-0.5886
-0.7063
-0.2747
-0.5494
-1.0595
-0.7456
-0.4709
-0.7456
-0.1962
-0.7063
-0.3139
-0.8633
-0.5101
-0.3139
-0.9418
-0.6278
-0.4709
-0.7848
-0.9025
-0.5101
-1.2557
-0.9025
-0.824
-0.5494
-0.5886
-0.1177
-0.8633
-0.3924
-0.3532
-0.4709
-0.9025
-0.6278
-0.2747
-0.4709
-0.7456
-0.5886
-0.1962
-0.6278
-0.6278
-0.5886
-0.5494
-1.1772
-0.7456
-0.3139
-0.9418
-0.4709
-0.3139
-0.8633
-0.2354
-0.3532
-0.7063
-0.157
-0.6278
-0.6278
-0.6278
-0.9418
-0.7456
-0.7848
-0.157
-0.0785
-0.7456
-0.3924
-0.6671
-0.8633
-0.6278
-0.4709
-1.0987
-0.9025
-0.7063
-0.9025
-0.5886
-0.5101
-0.1177
-0.157
-0.6671
-0.7063
-0.6671
-0.9025
-0.8633
-0.7456
-0.3139
-0.3924
-0.5101
-0.9025
-0.9025
-0.4709
-0.4316
-0.7848
-0.5886
-0.4709
-0.6671
-0.3139
-0.5886
-0.7063
-0.7848
-0.7456
-0.9025
-0.824
-0.5886
-0.1962
-0.4316
-0.1177
-0.3139
-0.5494
-0.6278
-0.824
-0.4316
-0.8633
-0.7063
-0.5886
-0.1177
-0.2747
-0.0392
-0.1962
-0.9025
-0.3532
-0.5101
-0.7063
-0.3532
-0.7063
-1.0595
-0.5101
-0.5886
-0.3139
-0.5494
-0.4316
-0.7063
-0.981
-0.6671
-0.5101
-0.7456
-0.0392
-0.6671
-0.5101
-0.2354
-0.4316
-0.7456
-0.8633
-0.7848
-0.2747
-0.3532
-0.5886
-0.1177
-0.157
-0.4709
-0.6671
-0.8633
-1.138
-0.7063
-0.5886
-0.3532
-0.5886
-0.2354
-0.3532
-0.1962
-0.3139
-0.5886
-0.6671
-0.824
-0.4709
-0.9025
-0.6278
-0.3924
-0.157
-0.6278
-0.0785
-0.3139
-0.5494
-0.6671
-0.6278
-0.1177
-0.157
-0.5494
-0.1177
-0.3532
-0.824
-0.1962
-0.5494
-0.3139
-0.8633
-0.5886
-0.5886
-0.1177
-0.1962
0.1177
0.0785
-0.5886
-1.0202
-0.7063
-0.6278
-0.6671
-0.3139
-0.0785
-0.6671
-0.4316
-0.0392
-0.2747
-0.3139
-0.9025
-0.5886
-0.3139
-0.4316
-0.5886
-0.1177
-0.1177
-0.5886
-0.9418
-0.6671
-0.5494
-0.7848
-0.2747
-0.3532
-0.4709
-0.4316
-0.0392
-0.2747
-0.5494
-0.6671
-0.5886
-0.824
-0.4316
-0.7456
-0.7456
-0.5886
-0.1962
-0.5101
-0.0785
-0.1962
-0.4709
-0.157
